Codigo de mesa,Partido,Num Votos
40-063-1-002-B,Cs,28
40-063-1-002-B,PCAS-TC-RC,6
40-063-1-002-B,centrados,4
40-063-1-002-B,PACMA,2
40-063-2-002-A,PSOE,102
40-063-2-002-A,PP,96
40-063-2-002-A,VOX,67
40-063-2-002-A,PODEMOS-IU-AV,24
40-063-2-002-A,Cs,22
40-063-2-002-A,centrados,5
40-063-2-002-A,PCAS-TC-RC,3
40-063-2-002-A,PACMA,0
40-063-2-002-B,PSOE,126
40-063-2-002-B,PP,121
40-063-2-002-B,VOX,85
40-063-2-002-B,PODEMOS-IU-AV,33
40-063-2-002-B,Cs,13
40-063-2-002-B,centrados,12
40-063-2-002-B,PACMA,2
40-063-2-002-B,PCAS-TC-RC,0
40-063-1-003-U,PP,113
40-063-1-003-U,VOX,75
40-063-1-003-U,PSOE,68
40-063-1-003-U,PODEMOS-IU-AV,22
40-063-1-003-U,Cs,12
40-063-1-003-U,centrados,1
40-063-1-003-U,PACMA,1
40-063-1-003-U,PCAS-TC-RC,1
40-063-2-003-A,PSOE,58
40-063-2-003-A,PP,56
40-063-2-003-A,VOX,33
40-063-2-003-A,Cs,16
40-063-2-003-A,PODEMOS-IU-AV,9
40-063-2-003-A,PCAS-TC-RC,2
40-063-2-003-A,centrados,2
40-063-2-003-A,PACMA,1
40-063-2-003-B,PP,40
40-063-2-003-B,PSOE,27
40-063-2-003-B,VOX,22
40-063-2-003-B,Cs,5
40-063-2-003-B,PCAS-TC-RC,1
40-063-2-003-B,PODEMOS-IU-AV,1
40-063-2-003-B,PACMA,0
40-063-2-003-B,centrados,0
40-063-2-003-C,PP,43
40-063-2-003-C,VOX,38
40-063-2-003-C,PSOE,17
40-063-2-003-C,PCAS-TC-RC,1
40-063-2-003-C,PODEMOS-IU-AV,1
40-063-2-003-C,PACMA,1
40-063-2-003-C,Cs,0
40-063-2-003-C,centrados,0
40-063-2-004-A,PSOE,130
40-063-2-004-A,PP,85
40-063-2-004-A,VOX,42
40-063-2-004-A,PODEMOS-IU-AV,41
40-063-2-004-A,Cs,25
40-063-2-004-A,centrados,6
40-063-2-004-A,PCAS-TC-RC,4
40-063-2-004-A,PACMA,2
40-063-2-004-B,PSOE,210
40-063-2-004-B,PP,119
40-063-2-004-B,VOX,80
40-063-2-004-B,PODEMOS-IU-AV,32
40-063-2-004-B,Cs,25
40-063-2-004-B,centrados,3
40-063-2-004-B,PCAS-TC-RC,2
40-063-2-004-B,PACMA,0
40-065-1-001-U,PP,137
40-065-1-001-U,PSOE,87
40-065-1-001-U,VOX,44
40-065-1-001-U,PODEMOS-IU-AV,10
40-065-1-001-U,Cs,6
40-065-1-001-U,PCAS-TC-RC,3
40-065-1-001-U,PACMA,1
40-065-1-001-U,centrados,0
40-068-1-001-U,PP,12
40-068-1-001-U,VOX,7
40-068-1-001-U,PSOE,2
40-068-1-001-U,PACMA,1
40-068-1-001-U,PODEMOS-IU-AV,0
40-068-1-001-U,Cs,0
40-068-1-001-U,centrados,0
40-068-1-001-U,PCAS-TC-RC,0
40-069-1-001-U,PP,25
40-069-1-001-U,VOX,12
40-069-1-001-U,PSOE,7
40-069-1-001-U,Cs,4
40-069-1-001-U,PODEMOS-IU-AV,2
40-069-1-001-U,PCAS-TC-RC,1
40-069-1-001-U,centrados,0
40-069-1-001-U,PACMA,0
40-070-1-001-U,VOX,31
40-070-1-001-U,PSOE,30
40-070-1-001-U,PP,18
40-070-1-001-U,PODEMOS-IU-AV,4
40-070-1-001-U,Cs,2
40-070-1-001-U,PACMA,1
40-070-1-001-U,centrados,1
40-070-1-001-U,PCAS-TC-RC,0
40-071-1-001-U,PP,13
40-071-1-001-U,VOX,2
40-071-1-001-U,Cs,2
40-071-1-001-U,PCAS-TC-RC,1
40-071-1-001-U,PODEMOS-IU-AV,1
40-071-1-001-U,PSOE,1
40-071-1-001-U,centrados,0
40-071-1-001-U,PACMA,0
40-072-1-001-U,VOX,56
40-072-1-001-U,PSOE,37
40-072-1-001-U,PP,33
40-072-1-001-U,PODEMOS-IU-AV,12
40-072-1-001-U,Cs,4
40-072-1-001-U,centrados,4
40-072-1-001-U,PACMA,3
40-072-1-001-U,PCAS-TC-RC,1
40-073-1-001-U,PP,151
40-073-1-001-U,PSOE,73
40-073-1-001-U,VOX,51
40-073-1-001-U,Cs,9
40-073-1-001-U,PACMA,3
40-073-1-001-U,centrados,2
40-073-1-001-U,PODEMOS-IU-AV,1
40-073-1-001-U,PCAS-TC-RC,0
40-074-1-001-U,PP,83
40-074-1-001-U,PSOE,49
40-074-1-001-U,VOX,29
40-074-1-001-U,Cs,8
40-074-1-001-U,PODEMOS-IU-AV,5
40-074-1-001-U,centrados,1
40-074-1-001-U,PCAS-TC-RC,0
40-074-1-001-U,PACMA,0
40-075-1-001-U,PP,42
40-075-1-001-U,PSOE,33
40-075-1-001-U,VOX,16
40-075-1-001-U,PODEMOS-IU-AV,6
40-075-1-001-U,Cs,5
40-075-1-001-U,centrados,3
40-075-1-001-U,PCAS-TC-RC,0
40-075-1-001-U,PACMA,0
40-076-1-001-A,PSOE,116
40-076-1-001-A,PP,111
40-076-1-001-A,VOX,108
40-076-1-001-A,PODEMOS-IU-AV,26
40-076-1-001-A,Cs,12
40-076-1-001-A,PACMA,4
40-076-1-001-A,PCAS-TC-RC,1
40-076-1-001-A,centrados,0
40-076-1-001-B,PSOE,129
40-076-1-001-B,PP,94
40-076-1-001-B,VOX,90
40-076-1-001-B,PODEMOS-IU-AV,27
40-076-1-001-B,Cs,13
40-076-1-001-B,PACMA,3
40-076-1-001-B,PCAS-TC-RC,2
40-076-1-001-B,centrados,0
40-076-2-001-U,PP,126
40-076-2-001-U,PSOE,96
40-076-2-001-U,VOX,75
40-076-2-001-U,PODEMOS-IU-AV,33
40-076-2-001-U,Cs,11
40-076-2-001-U,centrados,2
40-076-2-001-U,PCAS-TC-RC,1
40-076-2-001-U,PACMA,0
40-076-3-001-U,PSOE,123
40-076-3-001-U,PP,70
40-076-3-001-U,VOX,66
40-076-3-001-U,PODEMOS-IU-AV,36
40-076-3-001-U,Cs,8
40-076-3-001-U,PACMA,3
40-076-3-001-U,centrados,1
40-076-3-001-U,PCAS-TC-RC,1
40-076-4-001-U,VOX,133
40-076-4-001-U,PP,102
40-076-4-001-U,PSOE,97
40-076-4-001-U,PODEMOS-IU-AV,51
40-076-4-001-U,Cs,17
40-076-4-001-U,PACMA,14
40-076-4-001-U,PCAS-TC-RC,4
40-076-4-001-U,centrados,0
40-076-1-002-U,PP,145
40-076-1-002-U,VOX,118
40-076-1-002-U,PSOE,98
40-076-1-002-U,PODEMOS-IU-AV,23
40-076-1-002-U,Cs,13
40-076-1-002-U,PCAS-TC-RC,5
40-076-1-002-U,centrados,1
40-076-1-002-U,PACMA,0
40-076-2-002-U,PP,130
40-076-2-002-U,PSOE,120
40-076-2-002-U,VOX,91
40-076-2-002-U,PODEMOS-IU-AV,27
40-076-2-002-U,Cs,13
40-076-2-002-U,PACMA,3
40-076-2-002-U,PCAS-TC-RC,1
40-076-2-002-U,centrados,0
40-076-1-003-A,PP,128
40-076-1-003-A,PSOE,90
40-076-1-003-A,VOX,73
40-076-1-003-A,PODEMOS-IU-AV,28
40-076-1-003-A,Cs,5
40-076-1-003-A,PACMA,4
40-076-1-003-A,PCAS-TC-RC,2
40-076-1-003-A,centrados,0
40-076-1-003-B,PSOE,121
40-076-1-003-B,PP,97
40-076-1-003-B,VOX,84
40-076-1-003-B,PODEMOS-IU-AV,24
40-076-1-003-B,Cs,3
40-076-1-003-B,PCAS-TC-RC,1
40-076-1-003-B,centrados,1
40-076-1-003-B,PACMA,0
40-076-2-003-U,PP,102
40-076-2-003-U,PSOE,82
40-076-2-003-U,VOX,63
40-076-2-003-U,PODEMOS-IU-AV,19
40-076-2-003-U,Cs,8
40-076-2-003-U,PACMA,1
40-076-2-003-U,PCAS-TC-RC,0
40-076-2-003-U,centrados,0
40-076-1-004-U,PSOE,133
40-076-1-004-U,PP,113
40-076-1-004-U,VOX,65
40-076-1-004-U,PODEMOS-IU-AV,46
40-076-1-004-U,Cs,24
40-076-1-004-U,PACMA,4
40-076-1-004-U,PCAS-TC-RC,3
40-076-1-004-U,centrados,1
40-077-1-001-U,PP,156
40-077-1-001-U,VOX,141
40-077-1-001-U,PSOE,138
40-077-1-001-U,PODEMOS-IU-AV,62
40-077-1-001-U,Cs,55
40-077-1-001-U,PACMA,9
40-077-1-001-U,PCAS-TC-RC,5
40-077-1-001-U,centrados,5
40-078-1-001-U,PP,37
40-078-1-001-U,PSOE,34
40-078-1-001-U,VOX,16
40-078-1-001-U,Cs,8
40-078-1-001-U,PODEMOS-IU-AV,4
40-078-1-001-U,PCAS-TC-RC,1
40-078-1-001-U,centrados,0
40-078-1-001-U,PACMA,0
40-079-1-001-U,PSOE,59
40-079-1-001-U,PP,50
40-079-1-001-U,VOX,31
40-079-1-001-U,PODEMOS-IU-AV,12
40-079-1-001-U,Cs,8
40-079-1-001-U,PCAS-TC-RC,1
40-079-1-001-U,centrados,0
40-079-1-001-U,PACMA,0
40-080-1-001-U,PP,14
40-080-1-001-U,VOX,11
40-080-1-001-U,PSOE,5
40-080-1-001-U,centrados,0
40-080-1-001-U,Cs,0
40-080-1-001-U,PACMA,0
40-080-1-001-U,PCAS-TC-RC,0
40-080-1-001-U,PODEMOS-IU-AV,0
40-081-1-001-U,PP,40
40-081-1-001-U,PSOE,18
40-081-1-001-U,VOX,13
40-081-1-001-U,PODEMOS-IU-AV,8
40-081-1-001-U,Cs,3
40-081-1-001-U,centrados,1
40-081-1-001-U,PCAS-TC-RC,1
40-081-1-001-U,PACMA,0
40-082-1-001-U,PP,29
40-082-1-001-U,VOX,15
40-082-1-001-U,PSOE,13
40-082-1-001-U,Cs,9
40-082-1-001-U,PODEMOS-IU-AV,1
40-082-1-001-U,PCAS-TC-RC,0
40-082-1-001-U,PACMA,0
40-082-1-001-U,centrados,0
40-083-1-001-U,PP,18
40-083-1-001-U,VOX,12
40-083-1-001-U,PSOE,7
40-083-1-001-U,PODEMOS-IU-AV,1
40-083-1-001-U,PCAS-TC-RC,1
40-083-1-001-U,centrados,0
40-083-1-001-U,Cs,0
40-083-1-001-U,PACMA,0
40-084-1-001-U,PP,14
40-084-1-001-U,Cs,6
40-084-1-001-U,PSOE,5
40-084-1-001-U,VOX,5
40-084-1-001-U,PCAS-TC-RC,2
40-084-1-001-U,PODEMOS-IU-AV,1
40-084-1-001-U,PACMA,0
40-084-1-001-U,centrados,0
40-086-1-001-U,PP,171
40-086-1-001-U,PSOE,139
40-086-1-001-U,VOX,86
40-086-1-001-U,Cs,23
40-086-1-001-U,PODEMOS-IU-AV,21
40-086-1-001-U,centrados,3
40-086-1-001-U,PCAS-TC-RC,2
40-086-1-001-U,PACMA,1
40-087-1-001-U,PP,33
40-087-1-001-U,VOX,8
40-087-1-001-U,PSOE,6
40-087-1-001-U,PCAS-TC-RC,3
40-087-1-001-U,Cs,2
40-087-1-001-U,centrados,1
40-087-1-001-U,PODEMOS-IU-AV,0
40-087-1-001-U,PACMA,0
40-088-1-001-U,PP,87
40-088-1-001-U,PSOE,45
40-088-1-001-U,VOX,31
40-088-1-001-U,Cs,6
40-088-1-001-U,PACMA,2
40-088-1-001-U,PCAS-TC-RC,2
40-088-1-001-U,PODEMOS-IU-AV,2
40-088-1-001-U,centrados,1
40-089-1-001-U,PP,64
40-089-1-001-U,VOX,36
40-089-1-001-U,PSOE,24
40-089-1-001-U,Cs,6
40-089-1-001-U,PODEMOS-IU-AV,6
40-089-1-001-U,centrados,3
40-089-1-001-U,PCAS-TC-RC,3
40-089-1-001-U,PACMA,0
40-091-1-001-U,PP,31
40-091-1-001-U,PSOE,16
40-091-1-001-U,VOX,14
40-091-1-001-U,PACMA,3
40-091-1-001-U,Cs,2
40-091-1-001-U,PODEMOS-IU-AV,1
40-091-1-001-U,PCAS-TC-RC,0
40-091-1-001-U,centrados,0
40-092-1-001-U,PP,35
40-092-1-001-U,PSOE,20
40-092-1-001-U,VOX,6
40-092-1-001-U,Cs,5
40-092-1-001-U,PODEMOS-IU-AV,1
40-092-1-001-U,PACMA,1
40-092-1-001-U,PCAS-TC-RC,0
40-092-1-001-U,centrados,0
40-093-1-001-U,PP,24
40-093-1-001-U,VOX,14
40-093-1-001-U,PSOE,14
40-093-1-001-U,PODEMOS-IU-AV,5
40-093-1-001-U,Cs,3
40-093-1-001-U,centrados,0
40-093-1-001-U,PACMA,0
40-093-1-001-U,PCAS-TC-RC,0
40-094-1-001-U,PP,95
40-094-1-001-U,VOX,63
40-094-1-001-U,PSOE,54
40-094-1-001-U,PODEMOS-IU-AV,11
40-094-1-001-U,Cs,9
40-094-1-001-U,PACMA,6
40-094-1-001-U,PCAS-TC-RC,3
40-094-1-001-U,centrados,1
40-095-1-001-U,VOX,113
40-095-1-001-U,PP,95
40-095-1-001-U,PSOE,58
40-095-1-001-U,Cs,12
40-095-1-001-U,PODEMOS-IU-AV,5
40-095-1-001-U,centrados,2
40-095-1-001-U,PCAS-TC-RC,1
40-095-1-001-U,PACMA,0
40-097-1-001-U,PSOE,44
40-097-1-001-U,VOX,26
40-097-1-001-U,PP,13
40-097-1-001-U,Cs,1
40-097-1-001-U,PODEMOS-IU-AV,1
40-097-1-001-U,PCAS-TC-RC,0
40-097-1-001-U,PACMA,0
40-097-1-001-U,centrados,0
40-099-1-001-U,PP,16
40-099-1-001-U,PSOE,15
40-099-1-001-U,VOX,5
40-099-1-001-U,Cs,1
40-099-1-001-U,PODEMOS-IU-AV,1
40-099-1-001-U,PCAS-TC-RC,0
40-099-1-001-U,PACMA,0
40-099-1-001-U,centrados,0
40-100-1-001-U,PP,75
40-100-1-001-U,PSOE,47
40-100-1-001-U,VOX,36
40-100-1-001-U,PODEMOS-IU-AV,8
40-100-1-001-U,Cs,8
40-100-1-001-U,centrados,1
40-100-1-001-U,PCAS-TC-RC,1
40-100-1-001-U,PACMA,1
40-101-1-001-U,VOX,169
40-101-1-001-U,PSOE,164
40-101-1-001-U,PP,136
40-101-1-001-U,PODEMOS-IU-AV,43
40-101-1-001-U,Cs,21
40-101-1-001-U,PCAS-TC-RC,9
40-101-1-001-U,PACMA,8
40-101-1-001-U,centrados,0
40-103-1-001-U,PSOE,38
40-103-1-001-U,PP,31
40-103-1-001-U,VOX,26
40-103-1-001-U,Cs,5
40-103-1-001-U,centrados,2
40-103-1-001-U,PODEMOS-IU-AV,1
40-103-1-001-U,PACMA,0
40-103-1-001-U,PCAS-TC-RC,0
40-104-1-001-U,VOX,51
40-104-1-001-U,PP,49
40-104-1-001-U,PSOE,42
40-104-1-001-U,PODEMOS-IU-AV,15
40-104-1-001-U,PACMA,5
40-104-1-001-U,Cs,4
40-104-1-001-U,PCAS-TC-RC,3
40-104-1-001-U,centrados,0
40-105-1-001-U,PP,10
40-105-1-001-U,VOX,9
40-105-1-001-U,PSOE,5
40-105-1-001-U,PODEMOS-IU-AV,5
40-105-1-001-U,Cs,3
40-105-1-001-U,centrados,3
40-105-1-001-U,PACMA,0
40-105-1-001-U,PCAS-TC-RC,0
40-106-1-001-U,PP,61
40-106-1-001-U,PSOE,49
40-106-1-001-U,VOX,16
40-106-1-001-U,Cs,4
40-106-1-001-U,PACMA,1
40-106-1-001-U,centrados,1
40-106-1-001-U,PODEMOS-IU-AV,0
40-106-1-001-U,PCAS-TC-RC,0
40-107-1-001-U,PP,48
40-107-1-001-U,VOX,12
40-107-1-001-U,PSOE,7
40-107-1-001-U,Cs,1
40-107-1-001-U,PCAS-TC-RC,1
40-107-1-001-U,PODEMOS-IU-AV,0
40-107-1-001-U,centrados,0
40-107-1-001-U,PACMA,0
40-108-1-001-U,PP,28
40-108-1-001-U,PSOE,19
40-108-1-001-U,VOX,13
40-108-1-001-U,Cs,7
40-108-1-001-U,PODEMOS-IU-AV,5
40-108-1-001-U,PCAS-TC-RC,2
40-108-1-001-U,PACMA,0
40-108-1-001-U,centrados,0
40-109-1-001-U,PP,20
40-109-1-001-U,VOX,13
40-109-1-001-U,PSOE,4
40-109-1-001-U,Cs,4
40-109-1-001-U,PACMA,0
40-109-1-001-U,PCAS-TC-RC,0
40-109-1-001-U,PODEMOS-IU-AV,0
40-109-1-001-U,centrados,0
40-110-1-001-U,PSOE,82
40-110-1-001-U,PP,70
40-110-1-001-U,VOX,35
40-110-1-001-U,PODEMOS-IU-AV,10
40-110-1-001-U,Cs,8
40-110-1-001-U,PCAS-TC-RC,1
40-110-1-001-U,PACMA,0
40-110-1-001-U,centrados,0
40-111-1-001-U,PP,16
40-111-1-001-U,VOX,7
40-111-1-001-U,PSOE,4
40-111-1-001-U,Cs,1
40-111-1-001-U,PODEMOS-IU-AV,0
40-111-1-001-U,PACMA,0
40-111-1-001-U,centrados,0
40-111-1-001-U,PCAS-TC-RC,0
40-112-1-001-A,PP,145
40-112-1-001-A,PSOE,131
40-112-1-001-A,VOX,93
40-112-1-001-A,PODEMOS-IU-AV,34
40-112-1-001-A,Cs,31
40-112-1-001-A,PACMA,8
40-112-1-001-A,PCAS-TC-RC,5
40-112-1-001-A,centrados,2
40-112-1-001-B,PP,159
40-112-1-001-B,PSOE,131
40-112-1-001-B,VOX,104
40-112-1-001-B,PODEMOS-IU-AV,26
40-112-1-001-B,Cs,21
40-112-1-001-B,PACMA,8
40-112-1-001-B,PCAS-TC-RC,4
40-112-1-001-B,centrados,0
40-112-1-002-A,PP,172
40-112-1-002-A,PSOE,159
40-112-1-002-A,VOX,120
40-112-1-002-A,Cs,26
40-112-1-002-A,PODEMOS-IU-AV,24
40-112-1-002-A,centrados,12
40-112-1-002-A,PACMA,6
40-112-1-002-A,PCAS-TC-RC,2
40-112-1-002-B,PP,200
40-112-1-002-B,PSOE,155
40-112-1-002-B,VOX,100
40-112-1-002-B,Cs,26
40-112-1-002-B,PODEMOS-IU-AV,25
40-112-1-002-B,PACMA,8
40-112-1-002-B,PCAS-TC-RC,5
40-112-1-002-B,centrados,3
40-113-1-001-U,PSOE,114
40-113-1-001-U,PP,64
40-113-1-001-U,VOX,58
40-113-1-001-U,PODEMOS-IU-AV,45
40-113-1-001-U,Cs,9
40-113-1-001-U,centrados,2
40-113-1-001-U,PCAS-TC-RC,2
40-113-1-001-U,PACMA,1
40-115-1-001-U,PSOE,31
40-115-1-001-U,PP,20
40-115-1-001-U,VOX,11
40-115-1-001-U,PODEMOS-IU-AV,3
40-115-1-001-U,Cs,2
40-115-1-001-U,centrados,1
40-115-1-001-U,PCAS-TC-RC,1
40-115-1-001-U,PACMA,0
40-118-1-001-U,PP,11
40-118-1-001-U,VOX,8
40-118-1-001-U,PSOE,5
40-118-1-001-U,PODEMOS-IU-AV,3
40-118-1-001-U,Cs,1
40-118-1-001-U,PCAS-TC-RC,0
40-118-1-001-U,centrados,0
40-118-1-001-U,PACMA,0
40-119-1-001-U,PP,55
40-119-1-001-U,VOX,36
40-119-1-001-U,PSOE,19
40-119-1-001-U,Cs,6
40-119-1-001-U,PODEMOS-IU-AV,5
40-119-1-001-U,PACMA,1
40-119-1-001-U,PCAS-TC-RC,1
40-119-1-001-U,centrados,0
40-120-1-001-U,PSOE,53
40-120-1-001-U,PP,48
40-120-1-001-U,VOX,37
40-120-1-001-U,PODEMOS-IU-AV,7
40-120-1-001-U,Cs,7
40-120-1-001-U,centrados,1
40-120-1-001-U,PCAS-TC-RC,0
40-120-1-001-U,PACMA,0
40-121-1-001-U,PP,91
40-121-1-001-U,PSOE,27
40-121-1-001-U,VOX,24
40-121-1-001-U,Cs,5
40-121-1-001-U,PODEMOS-IU-AV,5
40-121-1-001-U,centrados,0
40-121-1-001-U,PACMA,0
40-121-1-001-U,PCAS-TC-RC,0
40-122-1-001-U,PP,106
40-122-1-001-U,PSOE,100
40-122-1-001-U,VOX,83
40-122-1-001-U,PODEMOS-IU-AV,40
40-122-1-001-U,Cs,14
40-122-1-001-U,PACMA,10
40-122-1-001-U,centrados,3
40-122-1-001-U,PCAS-TC-RC,1
40-123-1-001-U,PP,34
40-123-1-001-U,PSOE,31
40-123-1-001-U,PODEMOS-IU-AV,13
40-123-1-001-U,VOX,7
40-123-1-001-U,Cs,3
40-123-1-001-U,centrados,2
40-123-1-001-U,PACMA,1
40-123-1-001-U,PCAS-TC-RC,1
40-124-1-001-U,PSOE,54
40-124-1-001-U,PP,39
40-124-1-001-U,VOX,24
40-124-1-001-U,PODEMOS-IU-AV,12
40-124-1-001-U,Cs,9
40-124-1-001-U,PACMA,2
40-124-1-001-U,PCAS-TC-RC,1
40-124-1-001-U,centrados,1
40-125-1-001-U,PP,21
40-125-1-001-U,PSOE,11
40-125-1-001-U,VOX,6
40-125-1-001-U,PODEMOS-IU-AV,5
40-125-1-001-U,Cs,3
40-125-1-001-U,centrados,1
40-125-1-001-U,PACMA,0
40-125-1-001-U,PCAS-TC-RC,0
40-126-1-001-U,PP,24
40-126-1-001-U,VOX,9
40-126-1-001-U,PSOE,4
40-126-1-001-U,PODEMOS-IU-AV,2
40-126-1-001-U,PACMA,1
40-126-1-001-U,PCAS-TC-RC,0
40-126-1-001-U,Cs,0
40-126-1-001-U,centrados,0
40-127-1-001-U,PP,13
40-127-1-001-U,PSOE,9
40-127-1-001-U,VOX,3
40-127-1-001-U,Cs,3
40-127-1-001-U,PCAS-TC-RC,2
40-127-1-001-U,PACMA,1
40-127-1-001-U,PODEMOS-IU-AV,0
40-127-1-001-U,centrados,0
40-128-1-001-U,PSOE,31
40-128-1-001-U,VOX,22
40-128-1-001-U,PP,20
40-128-1-001-U,PODEMOS-IU-AV,8
40-128-1-001-U,PCAS-TC-RC,3
40-128-1-001-U,Cs,3
40-128-1-001-U,PACMA,0
40-128-1-001-U,centrados,0
40-129-1-001-U,PP,59
40-129-1-001-U,VOX,27
40-129-1-001-U,PSOE,21
40-129-1-001-U,Cs,2
40-129-1-001-U,PODEMOS-IU-AV,1
40-129-1-001-U,PACMA,0
40-129-1-001-U,PCAS-TC-RC,0
40-129-1-001-U,centrados,0
40-130-1-001-U,PP,36
40-130-1-001-U,PSOE,22
40-130-1-001-U,VOX,16
40-130-1-001-U,PODEMOS-IU-AV,5
40-130-1-001-U,Cs,4
40-130-1-001-U,PCAS-TC-RC,1
40-130-1-001-U,PACMA,0
40-130-1-001-U,centrados,0
40-131-1-001-U,PSOE,14
40-131-1-001-U,PP,12
40-131-1-001-U,VOX,11
40-131-1-001-U,PODEMOS-IU-AV,2
40-131-1-001-U,Cs,2
40-131-1-001-U,PCAS-TC-RC,1
40-131-1-001-U,PACMA,0
40-131-1-001-U,centrados,0
40-132-1-001-U,PP,16
40-132-1-001-U,VOX,4
40-132-1-001-U,PCAS-TC-RC,2
40-132-1-001-U,Cs,2
40-132-1-001-U,PSOE,2
40-132-1-001-U,PODEMOS-IU-AV,0
40-132-1-001-U,PACMA,0
40-132-1-001-U,centrados,0
40-134-1-001-U,PP,170
40-134-1-001-U,PSOE,156
40-134-1-001-U,VOX,65
40-134-1-001-U,Cs,15
40-134-1-001-U,PODEMOS-IU-AV,9
40-134-1-001-U,centrados,8
40-134-1-001-U,PCAS-TC-RC,5
40-134-1-001-U,PACMA,2
40-135-1-001-U,PP,75
40-135-1-001-U,PSOE,57
40-135-1-001-U,VOX,42
40-135-1-001-U,Cs,4
40-135-1-001-U,PODEMOS-IU-AV,2
40-135-1-001-U,centrados,1
40-135-1-001-U,PACMA,0
40-135-1-001-U,PCAS-TC-RC,0
40-136-1-001-U,PP,24
40-136-1-001-U,PSOE,15
40-136-1-001-U,VOX,12
40-136-1-001-U,PODEMOS-IU-AV,10
40-136-1-001-U,centrados,5
40-136-1-001-U,PCAS-TC-RC,0
40-136-1-001-U,PACMA,0
40-136-1-001-U,Cs,0
40-138-1-001-U,PSOE,215
40-138-1-001-U,PP,165
40-138-1-001-U,VOX,107
40-138-1-001-U,PODEMOS-IU-AV,17
40-138-1-001-U,Cs,16
40-138-1-001-U,centrados,3
40-138-1-001-U,PCAS-TC-RC,3
40-138-1-001-U,PACMA,2
40-138-1-002-A,PSOE,137
40-138-1-002-A,PP,128
40-138-1-002-A,VOX,127
40-138-1-002-A,PODEMOS-IU-AV,19
40-138-1-002-A,Cs,18
40-138-1-002-A,centrados,3
40-138-1-002-A,PACMA,3
40-138-1-002-A,PCAS-TC-RC,2
40-138-1-002-B,PSOE,153
40-138-1-002-B,PP,109
40-138-1-002-B,VOX,106
40-138-1-002-B,PODEMOS-IU-AV,20
40-138-1-002-B,Cs,15
40-138-1-002-B,centrados,4
40-138-1-002-B,PCAS-TC-RC,3
40-138-1-002-B,PACMA,0
40-139-1-001-U,PP,69
40-139-1-001-U,PSOE,61
40-139-1-001-U,VOX,24
40-139-1-001-U,PODEMOS-IU-AV,11
40-139-1-001-U,PCAS-TC-RC,3
40-139-1-001-U,Cs,3
40-139-1-001-U,PACMA,1
40-139-1-001-U,centrados,1
40-140-1-001-U,PP,25
40-140-1-001-U,PSOE,8
40-140-1-001-U,VOX,7
40-140-1-001-U,Cs,2
40-140-1-001-U,PCAS-TC-RC,2
40-140-1-001-U,PACMA,1
40-140-1-001-U,centrados,0
40-140-1-001-U,PODEMOS-IU-AV,0
40-141-1-001-U,PP,189
40-141-1-001-U,PSOE,148
40-141-1-001-U,VOX,120
40-141-1-001-U,Cs,23
40-141-1-001-U,PODEMOS-IU-AV,14
40-141-1-001-U,PCAS-TC-RC,5
40-141-1-001-U,centrados,0
40-141-1-001-U,PACMA,0
40-142-1-001-U,PP,16
40-142-1-001-U,PSOE,13
40-142-1-001-U,Cs,4
40-142-1-001-U,VOX,3
40-142-1-001-U,centrados,1
40-142-1-001-U,PODEMOS-IU-AV,0
40-142-1-001-U,PACMA,0
40-142-1-001-U,PCAS-TC-RC,0
40-143-1-001-U,PP,34
40-143-1-001-U,PSOE,20
40-143-1-001-U,VOX,9
40-143-1-001-U,Cs,3
40-143-1-001-U,PCAS-TC-RC,2
40-143-1-001-U,PODEMOS-IU-AV,1
40-143-1-001-U,centrados,0
40-143-1-001-U,PACMA,0
40-144-1-001-U,VOX,7
40-144-1-001-U,PP,3
40-144-1-001-U,PSOE,1
40-144-1-001-U,Cs,1
40-144-1-001-U,PCAS-TC-RC,0
40-144-1-001-U,PACMA,0
40-144-1-001-U,PODEMOS-IU-AV,0
40-144-1-001-U,centrados,0
40-145-1-001-A,PP,106
40-145-1-001-A,PSOE,89
40-145-1-001-A,VOX,68
40-145-1-001-A,PODEMOS-IU-AV,23
40-145-1-001-A,Cs,8
40-145-1-001-A,centrados,3
40-145-1-001-A,PCAS-TC-RC,1
40-145-1-001-A,PACMA,0
40-145-1-001-B,PP,128
40-145-1-001-B,PSOE,108
40-145-1-001-B,VOX,78
40-145-1-001-B,PODEMOS-IU-AV,44
40-145-1-001-B,Cs,11
40-145-1-001-B,PCAS-TC-RC,2
40-145-1-001-B,centrados,1
40-145-1-001-B,PACMA,0
40-146-1-001-U,PP,71
40-146-1-001-U,VOX,45
40-146-1-001-U,PSOE,43
40-146-1-001-U,Cs,15
40-146-1-001-U,centrados,6
40-146-1-001-U,PODEMOS-IU-AV,5
40-146-1-001-U,PACMA,0
40-146-1-001-U,PCAS-TC-RC,0
40-148-1-001-U,PP,68
40-148-1-001-U,PSOE,46
40-148-1-001-U,VOX,14
40-148-1-001-U,PODEMOS-IU-AV,10
40-148-1-001-U,Cs,8
40-148-1-001-U,PACMA,2
40-148-1-001-U,PCAS-TC-RC,2
40-148-1-001-U,centrados,0
40-149-1-001-U,PP,124
40-149-1-001-U,PSOE,67
40-149-1-001-U,VOX,46
40-149-1-001-U,PODEMOS-IU-AV,29
40-149-1-001-U,Cs,18
40-149-1-001-U,PCAS-TC-RC,2
40-149-1-001-U,centrados,2
